"gene","Delta_2RF","euclidean_dist","s_SASA","s_Length","s_nmut","Essential","group","gene_ctrl","s_SASA_ctrl","s_Length_ctrl","s_nmut_ctrl","Essential_ctrl","group_ctrl"
"P61254",0.294,0.715167598074982,0.696803565988292,-0.975630392908943,-0.329908833148469,"Yes",1,"P62877",1.40298709766457,-1.07933951634574,-0.374785671735014,"Yes",0
"P10515",0.293,2.41589258619258,0.674041966282114,0.431450146693045,0.343243745649711,"No",1,"A6NGY3",2.57803736982484,-0.936389102959883,-0.240155155975378,"No",0
"Q6IA69",0.293,4.40701854719798,-1.51438934787344,0.59682415433551,0.208613229890075,"No",1,"Q9H098",2.55184269067783,-1.014871682858,-0.329908833148469,"No",0
"Q9UNH5",0.293,2.3274230857852,0.691675356030612,0.282893834743034,0.25349006847662,"No",1,"Q9BW11",2.67766114569744,-0.804650486702327,-0.285031994561924,"No",0
"P02741",0.293,3.4782056434616,-0.935370822831524,-0.754197399624964,-0.285031994561924,"No",1,"Q9P2W3",2.51371649106135,-1.19426043691084,-0.374785671735014,"No",0
"P12931",0.293,3.21600177519418,-0.418970212630072,0.120322776382645,-0.285031994561924,"No",1,"A6NNP5",2.66648207038839,-0.782226892445721,-0.374785671735014,"No",0
"Q13822",0.293,4.38213725189053,-1.30513224868971,1.03688719162139,-0.240155155975378,"No",1,"Q9H7E9",2.69950180930051,-0.740182653214586,-0.329908833148469,"No",0
"P50225",0.292,3.97773052865816,-1.36004059557304,-0.555188000597592,-0.329908833148469,"No",1,"P0CW23",2.56692519294247,-1.18865453834669,-0.329908833148469,"No",0
"P07315",0.292,3.67835031149056,-1.05862211816982,-0.894344863728748,0.073982714130439,"No",1,"Q5I0X4",2.59175665835062,-1.09896016132027,-0.329908833148469,"No",0
"Q9NQT4",0.292,1.96495571840461,-0.511065264355198,-0.723364957522132,-0.150401478802288,"Yes",1,"Q9UHA2",1.3901376251845,-1.16623094409009,-0.374785671735014,"Yes",0
"Q9H816",0.291,1.38900292244294,0.648487117255651,0.109110979254343,0.073982714130439,"Yes",1,"Q9NRH1",1.68037083781665,-0.748591501060813,-0.285031994561924,"Yes",0
"Q9NVE7",0.291,4.34604839802542,-1.36778261354022,0.78462175623458,-0.150401478802288,"No",1,"Q4LEZ3",2.61712461553493,-0.947600900088186,-0.240155155975378,"No",0
"Q13214",0.291,3.67001307801625,-0.558890276545248,0.717350973464764,0.477874261409347,"No",1,"Q6FIF0",2.6841063262448,-0.799044588138175,-0.329908833148469,"No",0
"P13631",0.29,2.28593423638442,0.510787550127072,-0.10951906474756,-0.285031994561924,"No",1,"Q14582",2.68928513257192,-0.7962416388561,-0.374785671735014,"No",0
"Q96IJ6",0.29,4.13316100643855,-1.43478493813518,-0.204819340338133,-0.150401478802288,"No",1,"Q9H4X1",2.61533239771802,-0.998053987165548,-0.374785671735014,"No",0
"P53992",0.289,3.72027291954346,-0.190296282769436,1.68436847578087,-0.240155155975378,"No",1,"Q5VSY0",2.91751208410723,-0.356178601570219,-0.374785671735014,"No",0
"Q9ULC3",0.289,2.51743402271441,0.11194001984662,-0.717759058957981,-0.240155155975378,"No",1,"P18859",2.59963137043286,-1.07933951634574,-0.374785671735014,"No",0
"P00387",0.289,3.39109286826298,-0.650875296010804,-0.538370304905138,0.432997422822802,"No",1,"C9J3I9",2.61605267429787,-1.0961572120382,-0.285031994561924,"No",0
"P26196",0.288,2.28421339199476,-0.547872836895846,-0.0282335355673653,0.118859552716984,"Yes",1,"Q96KK5",1.44807974019938,-1.02328053070423,-0.374785671735014,"Yes",0
"Q14164",0.288,3.70700584952671,-0.706868886809369,0.624853647156266,-0.060647801629197,"No",1,"Q9NSI2",2.73609346781235,-0.73737970393251,-0.240155155975378,"No",0
"P10809",0.287,2.62366685671042,-0.794974177906864,0.224031899819445,0.0291058755438937,"Yes",1,"P05386",1.45564327456594,-1.06252182065329,-0.374785671735014,"Yes",0
"P62701",0.287,2.14805055690245,-0.637333028916756,-0.644882377624013,-0.374785671735014,"Yes",1,"P49207",1.47137546563033,-1.05411297280706,-0.374785671735014,"Yes",0
"Q60I27",0.287,4.16669684464073,-0.885628993504902,1.2891526270082,-0.0157709630426516,"No",1,"Q96J88",2.86866625733283,-0.490720167109851,-0.329908833148469,"No",0
"Q9NQX1",0.287,2.34296029859676,0.838192391963901,0.383800008897759,0.388120584236256,"No",1,"Q9HCU9",2.77441172419302,-0.6925325154193,-0.374785671735014,"No",0
"P62140",0.286,2.7533978180451,-1.15912931563223,-0.46549362357117,0.118859552716984,"Yes",1,"Q93077",1.49277755878231,-1.01767463214008,-0.374785671735014,"Yes",0
"Q13451",0.286,3.16103901215765,-0.393716003929266,-0.101110216901333,-0.285031994561924,"No",1,"P53567",2.64761332900638,-0.961615646498564,-0.329908833148469,"No",0
"Q8TEA8",0.286,2.34902194387641,0.31816476684527,-0.7962416388561,-0.374785671735014,"No",1,"A6NMA1",2.65063901089705,-1.07093066849952,-0.329908833148469,"No",0
"Q96KB5",0.286,3.13353181512615,-0.420456934786833,-0.479508369981549,-0.240155155975378,"No",1,"P19237",2.68722887597003,-0.857906523061764,-0.374785671735014,"No",0
"Q9BY32",0.286,3.79958644368001,-1.09794169738295,-0.838285878087235,-0.060647801629197,"No",1,"B2RV13",2.68770272191374,-0.922374356549505,-0.374785671735014,"No",0
"Q9H3H1",0.285,3.21181287988457,-0.370162568401466,-0.0730807240805761,0.073982714130439,"No",1,"Q8TD35",2.72843574157946,-0.838285878087235,-0.285031994561924,"No",0
"P01562",0.285,3.12934673654224,-0.431043630522244,-0.852300624497613,-0.195278317388833,"No",1,"O60519",2.68715828616817,-1.04570412496083,-0.374785671735014,"No",0
"Q14691",0.285,1.55357059639478,-0.0385764110216183,-0.832679979523083,-0.240155155975378,"Yes",1,"Q16777",1.49771401820382,-1.02047758142215,-0.374785671735014,"Yes",0
"P09871",0.284,3.74792623217855,-0.724343700482624,0.546371067258147,0.073982714130439,"No",1,"O76080",2.75026845013955,-0.785029841727797,-0.374785671735014,"No",0
"Q99985",0.284,3.77996249493548,-0.698157862922525,0.722956872028915,-0.150401478802288,"No",1,"Q9H875",2.72882401989732,-0.866315370907991,-0.285031994561924,"No",0
"Q9NXL2",0.284,2.60280095333153,0.640734830147909,0.795833553362882,-0.285031994561924,"No",1,"Q96MH2",2.84809937961122,-0.580414544136273,-0.374785671735014,"No",0
"A1A4Y4",0.283,2.94436966493955,-0.243841853123597,-0.874724218754218,-0.240155155975378,"No",1,"Q8IVA1",2.69748256466884,-1.00085693644762,-0.195278317388833,"No",0
"Q8TDY4",0.283,2.96730776130249,0.525878917408393,1.14900516290442,-0.195278317388833,"No",1,"Q96FF7",2.78664599183558,-0.768212146035343,-0.329908833148469,"No",0
"P53597",0.283,3.73025543183703,-0.965098649122973,-0.412237587211732,0.16373639130353,"No",1,"P0C7M6",2.70863121301531,-0.950403849370262,-0.195278317388833,"No",0
"P82930",0.282,0.740514998026295,0.869595757627205,-0.771015095317419,-0.0157709630426516,"Yes",1,"P0C0S8",1.51381624170194,-1.01767463214008,-0.285031994561924,"Yes",0
"Q9BRQ4",0.282,3.76881791893181,-1.02995200749388,-0.633670580495711,-0.060647801629197,"No",1,"A0A1B0GVK7",2.69132014891915,-1.16623094409009,-0.329908833148469,"No",0
"P78540",0.282,3.76792034912572,-0.996434133104953,-0.389813992955127,-0.329908833148469,"No",1,"P02814",2.69152738349861,-1.16062504552594,-0.374785671735014,"No",0
"P46063",0.282,3.69340413170859,-0.580634147174897,0.437056045257196,0.477874261409347,"No",1,"Q8IZT9",2.74823417899128,-0.916768457985353,-0.374785671735014,"No",0
"Q8TE67",0.28,2.41257895210876,0.730829245356607,0.280090885460959,0.16373639130353,"No",1,"A1L162",2.7383597000614,-0.94479795080611,-0.374785671735014,"No",0
"Q9Y615",0.28,3.26007507661812,-0.401238578148128,-0.162775101106998,0.0291058755438937,"No",1,"Q9H1P6",2.72949729806915,-0.998053987165548,-0.329908833148469,"No",0
"P23526",0.28,3.15305042345204,-1.46183110549052,-0.171183948953225,0.16373639130353,"Yes",1,"P04908",1.52734511610126,-1.01767463214008,-0.374785671735014,"Yes",0
"Q9HD40",0.28,3.89719661871613,-0.983634228315584,0.0222195515099968,0.208613229890075,"No",1,"Q9BXU0",2.72112157125335,-1.03729527711461,-0.374785671735014,"No",0
"Q9UKV8",0.28,4.40523438077892,-1.13938556396523,1.02567539449309,0.208613229890075,"No",1,"Q9HAF1",2.80522668609347,-0.846694725933462,-0.374785671735014,"No",0
"P80404",0.279,3.9497536422459,-1.02557716684091,0.0194166022279211,0.208613229890075,"No",1,"A6NL82",2.75041531227028,-1.00646283501178,-0.329908833148469,"No",0
"P13686",0.278,4.01868510522693,-1.20648002717568,-0.471099522135322,0.25349006847662,"No",1,"P84101",2.69213553596024,-1.21668403116745,-0.374785671735014,"No",0
"P19827",0.278,4.38975028292858,-1.07388596344879,1.17142875716102,-0.0157709630426516,"No",1,"Q8TCI5",2.81178033102626,-0.846694725933462,-0.329908833148469,"No",0
"Q8NHU6",0.278,3.48778343533143,0.413035203685712,1.69558027290917,0.118859552716984,"No",1,"A8MYP8",2.94122623220385,-0.67291187044477,-0.285031994561924,"No",0
"P17213",0.277,3.79450098684808,-0.787269969213544,-0.0170217384390627,0.567627938582438,"No",1,"Q9BPZ3",2.74711664348535,-1.0260834799863,-0.374785671735014,"No",0
"P26368",0.277,1.42343305447648,0.517868497622655,-0.0506571298239707,-0.0157709630426516,"Yes",1,"Q15528",1.67256732432003,-0.821468182394781,-0.329908833148469,"Yes",0
"Q8TDP1",0.277,1.51123570784402,1.25657718712677,-0.922374356549505,-0.150401478802288,"No",1,"Q9ULR5",2.7466370116443,-1.03729527711461,-0.374785671735014,"No",0
"P0CW18",0.277,3.05423307644953,0.107527843977488,0.308120378281715,0.388120584236256,"No",1,"Q6PIF2",2.87307301096871,-0.771015095317419,-0.329908833148469,"No",0
"P0CG29",0.276,0.464497612428992,-1.1858838907047,-0.698138413983451,-0.374785671735014,"NT",1,"A0A0B4J2D5",-0.726283331808423,-0.630867631213635,-0.374785671735014,"NT",0
"P36952",0.276,4.26926242432496,-1.4429718014947,-0.330952058031538,-0.240155155975378,"No",1,"C9JLW8",2.75361756035392,-1.11017195844857,-0.329908833148469,"No",0
"Q15181",0.276,2.86323600706399,-1.29617545607788,-0.572005696290046,-0.374785671735014,"Yes",1,"O43715",1.50412412861597,-1.16903389337216,-0.374785671735014,"Yes",0
"Q6ZMJ4",0.276,2.33123633663402,0.510337340685642,-0.703744312547602,-0.150401478802288,"No",1,"O95178",2.7987550209891,-1.08774836419197,-0.374785671735014,"No",0
"A0A0G2JMH6",0.275,0.16383207438906,0.391881547460258,-0.670108921162694,-0.374785671735014,"NT",1,"Q96EF9",0.51636498798048,-0.563596848443819,-0.374785671735014,"NT",0
"P61313",0.275,1.31552363835628,0.259535549348334,-0.810256385266478,-0.240155155975378,"Yes",1,"Q9Y4Z0",1.5554071674249,-0.992448088601397,-0.374785671735014,"Yes",0
"P49888",0.275,4.14036250168874,-1.30029605275076,-0.557990949879667,-0.329908833148469,"No",1,"H3BRN8",2.81132768826254,-1.04290117567876,-0.374785671735014,"No",0
"O75874",0.274,4.14623556681616,-1.19918177668312,-0.221637036030587,0.25349006847662,"No",1,"Q6IAA8",2.83735766715809,-0.930783204395732,-0.374785671735014,"No",0
"Q7Z3Z4",0.274,4.24808304013467,-0.974223813351484,1.00605474951856,0.0291058755438937,"No",1,"Q05195",2.86698946003542,-0.762606247471192,-0.374785671735014,"No",0
"Q86UV5",0.273,3.82328778079609,-0.15663579940963,1.51899446813841,-0.240155155975378,"No",1,"Q6NSX1",2.93563964518236,-0.728970856086283,-0.195278317388833,"No",0
"Q9UHK6",0.273,3.70843507432938,-0.757810573247645,-0.311331413057008,0.118859552716984,"No",1,"Q9BS18",2.81479404185446,-1.17463979193632,-0.374785671735014,"No",0
"Q53FT3",0.273,3.17569557706991,-0.32108150291099,-0.829877030241008,-0.240155155975378,"No",1,"Q9UII2",2.84148978349349,-1.08494541490989,-0.374785671735014,"No",0
"Q02790",0.273,3.2508870498796,-0.258247479536371,-0.0955043183371815,-0.105524640215742,"No",1,"Q8WUD4",2.87917878381466,-0.916768457985353,-0.329908833148469,"No",0
"O14939",0.272,4.70653286093543,-1.29665988231836,1.23309364136669,0.208613229890075,"No",1,"Q9H8W3",2.94142933341109,-0.728970856086283,-0.374785671735014,"No",0
"P00491",0.272,4.21502464216484,-1.25552773893646,-0.572005696290046,0.208613229890075,"No",1,"Q96A98",2.88517697615983,-1.10176311060235,-0.374785671735014,"No",0
"P00918",0.271,4.3290212774117,-1.40322128889782,-0.65329122547024,-0.0157709630426516,"No",1,"A6NF83",2.88662645374515,-1.11017195844857,-0.374785671735014,"No",0
"Q8NBF2",0.271,4.67140815614734,-1.44134669228486,0.652883139977023,0.16373639130353,"No",1,"Q9Y4H4",2.9338151286821,-0.933586153677808,-0.240155155975378,"No",0
"P15328",0.27,3.66254987175837,-0.72178157735019,-0.661700073316467,-0.060647801629197,"No",1,"Q6UWK7",2.89739047597915,-1.15501914696179,-0.329908833148469,"No",0
"Q15126",0.27,3.815169903896,-0.884527396713646,-0.843891776651386,-0.150401478802288,"No",1,"A4QMS7",2.92432926150503,-0.970024494344791,-0.329908833148469,"No",0
"Q86SG6",0.269,4.2175788330128,-1.01126083579582,0.55758286438645,-0.105524640215742,"No",1,"Q8IZU0",2.95435006218845,-0.86070947234384,-0.329908833148469,"No",0
"Q8IWU6",0.269,3.08154144817689,0.518797830250065,1.059310785878,0.118859552716984,"No",1,"A7E2U8",3.12898335092035,-0.515946710648532,-0.329908833148469,"No",0
"P16152",0.269,4.2736529010859,-1.30362590316884,-0.605641087674954,-0.329908833148469,"No",1,"Q6XD76",2.95964479006009,-0.899950762292899,-0.374785671735014,"No",0
"P01583",0.268,1.85128769302225,1.14934303964913,-0.622458783367408,-0.060647801629197,"No",1,"Q99547",2.96544958705074,-0.933586153677808,-0.240155155975378,"No",0
"P29475",0.268,4.89048551017306,-0.550154115423059,2.6373712316866,0.298366907063166,"No",1,"Q6PK04",3.13556499610993,-0.572005696290046,0.118859552716984,"No",0
"O15327",0.267,4.29705561776908,-0.797732381709156,1.20786709782801,-0.240155155975378,"No",1,"Q96PU9",3.06487912846411,-0.670108921162694,-0.374785671735014,"No",0
"O75083",0.267,5.03604225146029,-1.84888150512096,0.316529226127942,0.25349006847662,"No",1,"O95182",2.95859671257693,-1.06532476993536,-0.329908833148469,"No",0
"Q96GD4",0.267,1.79453805397083,-0.133840400558884,-0.417843485775884,-0.240155155975378,"Yes",1,"Q9H840",1.55609108813295,-1.014871682858,-0.329908833148469,"Yes",0
"Q9UL18",0.267,4.58357527213554,-1.11645505113549,1.02006949592894,0.118859552716984,"No",1,"Q9P013",3.08675670169635,-0.740182653214586,-0.374785671735014,"No",0
"Q9BQS8",0.267,4.21426920263237,1.30234168348693,2.76070100009793,1.59979522607298,"No",1,"Q658L1",3.65458019652301,-0.266484224543797,-0.150401478802288,"No",0
"P14091",0.266,4.63248888077637,-1.58925010181122,-0.272090123107949,-0.285031994561924,"No",1,"Q6P161",2.98622556648997,-0.995251037883472,-0.329908833148469,"No",0
"P43405",0.266,4.11844211417788,-0.830772885845784,0.397814755308137,-0.105524640215742,"No",1,"Q6PI97",3.06576050574572,-0.908359610139126,-0.374785671735014,"No",0
"Q7Z4W1",0.266,4.37380012049916,-1.30958441448459,-0.698138413983451,-0.195278317388833,"No",1,"Q9Y6G3",3.05116842431118,-0.98403924075517,-0.374785671735014,"No",0
"P53355",0.266,5.47289977207347,-1.02361544146125,2.6261594345583,-0.105524640215742,"No",1,"Q5T686",3.09581956817574,-0.970024494344791,-0.329908833148469,"No",0
"P28562",0.264,3.56879993190143,-0.397817447574617,-0.353375652288143,-0.285031994561924,"No",1,"O14604",3.05306850653255,-1.25872827039859,-0.374785671735014,"No",0
"P29144",0.264,5.47637154242016,-1.38755079543293,2.1188256145026,-0.150401478802288,"No",1,"Q9NQ50",3.24299116266134,-0.804650486702327,-0.195278317388833,"No",0
"Q92890",0.264,0.668684763744445,1.06776775885307,-0.521552609212684,-0.329908833148469,"Yes",1,"Q9NX70",1.66373422736056,-0.821468182394781,-0.374785671735014,"Yes",0
"Q9Y6N9",0.264,3.08601018269244,0.399931132361704,0.165169964895856,0.25349006847662,"No",1,"H3BMG3",3.09537253232068,-1.199866335475,-0.374785671735014,"No",0
"O95661",0.263,2.47988077590674,0.68948552480262,-0.740182653214586,-0.240155155975378,"No",1,"Q9Y2S6",3.12213621953514,-1.20266928475707,-0.374785671735014,"No",0
"P05120",0.263,4.38407521488962,-1.09166887919864,-0.218834086748511,0.16373639130353,"No",1,"P48539",3.1452068322004,-1.20827518332122,-0.374785671735014,"No",0
"Q9Y253",0.263,3.13898257195234,0.630586198306064,0.616444799310039,0.16373639130353,"No",1,"Q6PH81",3.29670526668428,-0.950403849370262,-0.374785671735014,"No",0
"P01024",0.262,6.25298044430156,-1.23194357892171,3.27924661728193,0.343243745649711,"No",1,"Q96AT1",3.32400714210503,-0.950403849370262,-0.329908833148469,"No",0
"P24298",0.262,4.70307069126439,-1.34877521886521,0.00820480509961839,0.16373639130353,"No",1,"P0DMC3",3.15610944419553,-1.23069877757783,-0.374785671735014,"No",0
"P45381",0.262,5.32568489536032,-1.39177718523169,-0.50473491352023,2.27294780487116,"No",1,"A6NKN8",3.20348875188185,-1.19145748762877,-0.329908833148469,"No",0
"Q08881",0.262,4.29153653865593,-0.779663730164729,0.355770516077002,-0.105524640215742,"No",1,"H3BU77",3.2169627348842,-1.19145748762877,-0.329908833148469,"No",0
"Q8IW41",0.262,3.72746757877392,-0.326479169951897,-0.0562630283881221,-0.285031994561924,"No",1,"Q9BSF0",3.24695460557743,-1.11577785701273,-0.329908833148469,"No",0
"Q9H9T3",0.26,3.21602191333832,-1.37392211944555,0.151155218485478,-0.374785671735014,"Yes",1,"Q6I9Y2",1.69503286152816,-0.810256385266478,-0.374785671735014,"Yes",0
"P05090",0.259,3.64544530717826,-0.365920894915424,-0.852300624497613,-0.150401478802288,"No",1,"P0CG35",3.25015575331387,-1.25592532111651,-0.374785671735014,"No",0
"Q9H6S3",0.259,3.10915150677361,0.697369695378797,0.622050697874191,-0.0157709630426516,"No",1,"Q9UIG4",3.33067774820854,-1.00085693644762,-0.329908833148469,"No",0
"Q9Y6Y9",0.259,3.22474479103651,0.0501793743158081,-0.933586153677808,-0.285031994561924,"No",1,"Q8N0T1",3.26928480221198,-1.10176311060235,-0.374785671735014,"No",0
"Q13557",0.258,4.11590530156556,-0.630180772559577,0.0166136529458454,-0.0157709630426516,"No",1,"P82909",3.31693920490631,-1.09335426275612,-0.374785671735014,"No",0
"Q8TDZ2",0.258,4.73530134501952,-0.0230499425742099,1.60868884516483,1.4202878717268,"No",1,"Q9BRU2",3.41994875001703,-1.10176311060235,-0.374785671735014,"No",0
"P30520",0.257,4.71155832439129,-1.25454175837016,-0.103913166183408,-0.285031994561924,"No",1,"P0CG34",3.31312658734641,-1.25592532111651,-0.374785671735014,"No",0
"P46777",0.257,1.55509546457692,0.184771223298454,-0.54958210203344,-0.060647801629197,"Yes",1,"Q9Y5L4",1.59865299684125,-1.11577785701273,-0.374785671735014,"Yes",0
"Q15198",0.257,3.40875062333886,0.273148044139754,-0.330952058031538,-0.195278317388833,"No",1,"Q96RM1",3.57440252357038,-1.18024569050047,-0.195278317388833,"No",0
"O14793",0.256,3.45574992283147,0.47518603279367,-0.330952058031538,0.0291058755438937,"No",1,"Q9BYE4",3.8012246180275,-1.17744274121839,-0.374785671735014,"No",0
"P24855",0.256,5.70731076110432,-1.31791227618231,-0.591626341264575,0.0291058755438937,"No",1,"Q5MJ08",4.35761469207754,-1.10456605988442,-0.285031994561924,"No",0
"P52895",0.256,6.29967733389071,-1.40999889541309,-0.476705420699473,-0.060647801629197,"No",1,"P62945",4.82615064514529,-1.31198430675802,-0.374785671735014,"No",0
"Q9NXN4",0.256,5.56879884671428,-0.270547560396909,0.0110077543816941,-0.240155155975378,"No",1,"O97980",5.14884452333156,-1.26713711824481,-0.329908833148469,"No",0
"P40818",0.255,2.6219956210843,0.952569848730675,1.75163925855069,0.388120584236256,"Yes",1,"Q9BXY0",2.00247726092849,-0.541173254187213,-0.329908833148469,"Yes",0
"P12956",0.253,1.87693702048786,0.234404954484214,0.324938073974169,-0.195278317388833,"Yes",1,"O43513",1.77711220336597,-0.728970856086283,-0.374785671735014,"Yes",0
"P28070",0.249,1.80711780807773,-0.107318535027231,-0.642079428341938,-0.195278317388833,"Yes",1,"O43920",1.63951262866294,-1.08494541490989,-0.329908833148469,"Yes",0
"Q9UI95",0.249,2.42942372601374,-0.748464017920035,-0.790635740291948,-0.285031994561924,"Yes",1,"Q969Q0",1.66139608867924,-1.08494541490989,-0.374785671735014,"Yes",0
"Q96KR4",0.247,0.542840946953595,-0.414694024596697,0.45387374094965,-0.240155155975378,"NT",1,"O60809",-0.602509780260718,-0.0534600791060464,-0.195278317388833,"NT",0
